"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 3D Reference Object Library Mapping v1.2",,,,,,
,,,,,,
Author Name(s):,"Ellen M. Quardokus;  Heidi Schlehlein; Bruce Herr, II; Katy Borner",,,,,
Author ORCID(s):,"0000-0001-7655-4833; 0000-0002-3333-5646;  0000-0002-8977-498X, 0000-0002-6703-7647, 0000-0002-3321-6137",,,,,
Reviewer(s):,,,,,,
Reviewer ORCID(s):,,,,,,
General Publication(s):,"Börner, Katy, Sarah A. Teichmann, Ellen M. Quardokus, James C. Gee, Kristen Browne, David Osumi-Sutherland, Bruce W. Herr, et al. 2021. “Anatomical Structures, Cell Types and Biomarkers of the Human Reference Atlas.” Nature Cell Biology 23 (11): 1117–28. https://doi.org/10.1038/s41556-021-00788-6.",,,,,
Data DOI:,https://doi.org/10.48539/HBM858.DNFV.736,,,,,
Date:,5/6/2022,,,,,
Version Number:,v1.2,,,,,
anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,glb file of single organs
#VHMBloodVasculature,#VHMaleOrgans,VH_M_anterior_segmental_right_hepatic_artery,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_common_hepatic_artery,common hepatic artery,UBERON:0005436,http://purl.obolibrary.org/obo/UBERON_0005436,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_veins_of_liver,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_right_hepatic_vein,Right hepatic vein,FMA:14338,http://purl.obolibrary.org/obo/FMA_14338,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_left_hepatic_vein,Left hepatic vein,FMA:14339,http://purl.obolibrary.org/obo/FMA_14339,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_middle_hepatic_vein,Middle hepatic vein,FMA:14340,http://purl.obolibrary.org/obo/FMA_14340,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_left_branch_of_portal_vein,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_right_branch_of_portal_vein,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_portal_vein,-,-,-,VH_M_Blood_Vasculature
#VHMBloodVasculature,#VHMaleOrgans,VH_M_hepatic_portal_vein,hepatic portal vein,UBERON:0001639,http://purl.obolibrary.org/obo/UBERON_0001639,VH_M_Blood_Vasculature
-,#VHMaleOrgans,VH_M_skeletal_system,skeletal system,UBERON:0001434,http://purl.obolibrary.org/obo/UBERON_0001434,VH_M_United
-,#VHMaleOrgans,VH_M_hyoid,hyoid bone,UBERON:0001685,http://purl.obolibrary.org/obo/UBERON_0001685,VH_M_Lung
#VHMPelvis,#VHMaleOrgans,VH_M_pelvis,bony pelvis,UBERON:0001270,http://purl.obolibrary.org/obo/UBERON_0001270,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_sacrum,fused sacrum,UBERON:0003690,http://purl.obolibrary.org/obo/UBERON_0003690,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_coccyx,coccyx,UBERON:0001350,http://purl.obolibrary.org/obo/UBERON_0001350,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis,pubis,UBERON:0001275,http://purl.obolibrary.org/obo/UBERON_0001275,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_pubis_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium,ilium,UBERON:0001273,http://purl.obolibrary.org/obo/UBERON_0001273,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ilium_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium,ischium,UBERON:0001274,http://purl.obolibrary.org/obo/UBERON_0001274,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VH_M_ischium_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
-,#VHMaleOrgans,VH_M_lower_limb,-,-,-,VH_M_United
-,#VHMaleOrgans,VH_M_lower_limb_R,-,-,-,VH_M_United
-,#VHMaleOrgans,VH_M_ligaments_of_knee_R,-,-,-,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_anterior_cruciate_ligament_of_knee_joint_R,Right anterior cruciate ligament,FMA:44615,http://purl.obolibrary.org/obo/FMA_44615,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_fibular_collateral_ligament_R,Right fibular collateral ligament,FMA:44609,http://purl.obolibrary.org/obo/FMA_44609,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_right_tibial_collaterial_ligament,Right tibial collateral ligament,FMA:44601,http://purl.obolibrary.org/obo/FMA_44601,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_posterior_cruciate_ligament_of_knee_joint_R,Right posterior cruciate ligament,FMA:44618,http://purl.obolibrary.org/obo/FMA_44618,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_anterolateral_ligament_of_knee_R,anterolateral ligament of knee,UBERON:0014899,http://purl.obolibrary.org/obo/UBERON_0014899,VH_M_Ligaments_of_Knee_R
#VHMLigamentsRightKnee,#VHMaleOrgans,VH_M_patellar_ligament_R,Right patellar ligament,FMA:44585,http://purl.obolibrary.org/obo/FMA_44585,VH_M_Ligaments_of_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_knee_R,Right knee,FMA:24977,http://purl.obolibrary.org/obo/FMA_24977,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_knee_joint_R,Right knee joint,FMA:35176,http://purl.obolibrary.org/obo/FMA_35176,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_tibia_R,Right tibia,FMA:24477,http://purl.obolibrary.org/obo/FMA_24477,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_fibula_R,Right fibula,FMA:24480,http://purl.obolibrary.org/obo/FMA_24480,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_patella_R,Right patella,FMA:24486,http://purl.obolibrary.org/obo/FMA_24486,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_femur_R,Right femur,FMA:24474,http://purl.obolibrary.org/obo/FMA_24474,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_articular_cartilage_of_knee_R,Articular cartilage of distal epiphysis of right femur,FMA:33189,http://purl.obolibrary.org/obo/FMA_33189,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_intercondylar_fossa_R,Intercondylar fossa of right femur,FMA:43749,http://purl.obolibrary.org/obo/FMA_43749,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_anterior_cruciate_enthesis_R,-,-,-,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_posterior_cruciate_enthesis_R,-,-,-,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_frontal_R,Lateral condyle of right femur,FMA:32860,http://purl.obolibrary.org/obo/FMA_32860,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_inf_R,Lateral condyle of right femur,FMA:32860,http://purl.obolibrary.org/obo/FMA_32860,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_sup_R,Lateral condyle of right femur,FMA:32860,http://purl.obolibrary.org/obo/FMA_32860,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_lateral_epicondylar_enthesis_R,-,-,-,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_lateral_perichondular_surface_R,-,-,-,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_distal_most_point_of_medial_condyle_of_femur_R,distal-most point of medial condyle of femur,UBERON:7500033,http://purl.obolibrary.org/obo/UBERON_7500033,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_medial_condyle_of_right_femur_inf,Medial condyle of right femur,FMA:32862,http://purl.obolibrary.org/obo/FMA_32862,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_medial_condyle_of_right_femur_sup,Medial condyle of right femur,FMA:32862,http://purl.obolibrary.org/obo/FMA_32862,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_medial_epicondylar_enthesis_R,-,-,-,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_medial_perichondular_surface_R,-,-,-,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_patellar_surface_R,Patellar surface of right femur,FMA:43746,http://purl.obolibrary.org/obo/FMA_43746,VH_M_Knee_R
#VHMRightKnee,#VHMaleOrgans,VH_M_meniscus_R,Articular disk of knee joint,FMA:64019,http://purl.org/sig/ont/fma/fma64019,VH_M_Knee_R
-,#VHMaleOrgans,VH_M_lower_limb_L,-,-,-,VH_M_United
-,#VHMaleOrgans,VH_M_ligaments_of_knee_L,-,-,-,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_anterolateral_ligament_of_knee_L,anterolateral ligament of knee,UBERON:0014899,http://purl.obolibrary.org/obo/UBERON_0014899,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_fibular_collateral_ligament_L,Left fibular collateral ligament,FMA:44610,http://purl.obolibrary.org/obo/FMA_44610,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_posterior_cruciate_ligament_of_knee_joint_L,Left posterior cruciate ligament,FMA:44619,http://purl.obolibrary.org/obo/FMA_44619,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_left_tibial_collateral_ligament,Left tibial collateral ligament,FMA:44602,http://purl.obolibrary.org/obo/FMA_44602,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_anterior_cruciate_ligament_of_knee_joint_L,Left anterior cruciate ligament,FMA:44616,http://purl.obolibrary.org/obo/FMA_44616,VH_M_Ligaments_of_Knee_L
#VHMLigamentsLeftKnee,#VHMaleOrgans,VH_M_patellar_ligament_L,Left patellar ligament,FMA:44586,http://purl.obolibrary.org/obo/FMA_44586,VH_M_Ligaments_of_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_knee_L,Left knee,FMA:24978,http://purl.obolibrary.org/obo/FMA_24978,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_meniscus_L,Articular disk of knee joint,FMA:64019,http://purl.org/sig/ont/fma/fma64019,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_knee_joint_L,Left knee joint,FMA:35177,http://purl.obolibrary.org/obo/FMA_35177,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_fibula_L,Left fibula,FMA:24481,http://purl.obolibrary.org/obo/FMA_24481,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_femur_L,Left femur,FMA:24475,http://purl.obolibrary.org/obo/FMA_24475,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_articular_cartilage_of_knee_L,Articular cartilage of distal epiphysis of left femur,FMA:33190,http://purl.obolibrary.org/obo/FMA_33190,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_intercondylar_fossa_L,Intercondylar fossa of left femur,FMA:43750,http://purl.obolibrary.org/obo/FMA_43750,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_anterior_cruciate_enthesis_L,-,-,-,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_posterior_cruciate_enthesis_L,-,-,-,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_frontal_L,Lateral condyle of left femur,FMA:32861,http://purl.obolibrary.org/obo/FMA_32861,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_inf_L,Lateral condyle of left femur,FMA:32861,http://purl.obolibrary.org/obo/FMA_32861,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_lateral_condyle_of_femur_sup_L,Lateral condyle of left femur,FMA:32861,http://purl.obolibrary.org/obo/FMA_32861,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_lateral_epicondylar_enthesis_L,-,-,-,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_lateral_perichondular_surface_L,-,-,-,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_distal_most_point_of_medial_condyle_of_femur_L,distal-most point of medial condyle of femur,UBERON:7500033,http://purl.obolibrary.org/obo/UBERON_7500033,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_medial_condyle_of_left_femur_inf,Medial condyle of left femur,FMA:32863,http://purl.obolibrary.org/obo/FMA_32863,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_medial_condyle_of_left_femur_sup,Medial condyle of left femur,FMA:32863,http://purl.obolibrary.org/obo/FMA_32863,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_medial_epicondylar_enthesis_L,-,-,-,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_medial_perichondular_surface_L,-,-,-,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_patellar_surface_L,Patellar surface of left femur,FMA:43747,http://purl.obolibrary.org/obo/FMA_43747,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_tibia_L,Left tibia,FMA:24478,http://purl.obolibrary.org/obo/FMA_24478,VH_M_Knee_L
#VHMLeftKnee,#VHMaleOrgans,VH_M_patella_L,Left patella,FMA:24487,http://purl.obolibrary.org/obo/FMA_24487,VH_M_Knee_L
-,#VHMaleOrgans,VH_M_vertebrae,-,-,-,VH_M_United
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_1,vertebral bone 1,UBERON:0001092,http://purl.obolibrary.org/obo/UBERON_0001092,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_2,vertebral bone 2,UBERON:0001093,http://purl.obolibrary.org/obo/UBERON_0001093,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_3,mammalian cervical vertebra 3,UBERON:0004612,http://purl.obolibrary.org/obo/UBERON_0004612,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_4,mammalian cervical vertebra 4,UBERON:0004613,http://purl.obolibrary.org/obo/UBERON_0004613,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_5,mammalian cervical vertebra 5,UBERON:0004614,http://purl.obolibrary.org/obo/UBERON_0004614,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_6,mammalian cervical vertebra 6,UBERON:0004615,http://purl.obolibrary.org/obo/UBERON_0004615,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_cervical_vertebra_7,mammalian cervical vertebra 7,UBERON:0004616,http://purl.obolibrary.org/obo/UBERON_0004616,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_1,thoracic vertebra 1,UBERON:0004626,http://purl.obolibrary.org/obo/UBERON_0004626,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_2,thoracic vertebra 2,UBERON:0004627,http://purl.obolibrary.org/obo/UBERON_0004627,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_3,thoracic vertebra 3,UBERON:0004628,http://purl.obolibrary.org/obo/UBERON_0004628,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_4,thoracic vertebra 4,UBERON:0004629,http://purl.obolibrary.org/obo/UBERON_0004629,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_5,thoracic vertebra 5,UBERON:0004630,http://purl.obolibrary.org/obo/UBERON_0004630,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_6,thoracic vertebra 6,UBERON:0004631,http://purl.obolibrary.org/obo/UBERON_0004631,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_7,thoracic vertebra 7,UBERON:0004632,http://purl.obolibrary.org/obo/UBERON_0004632,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_8,thoracic vertebra 8,UBERON:0011050,http://purl.obolibrary.org/obo/UBERON_0011050,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_9,thoracic vertebra 9,UBERON:0004633,http://purl.obolibrary.org/obo/UBERON_0004633,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_10,thoracic vertebra 10,UBERON:0004634,http://purl.obolibrary.org/obo/UBERON_0004634,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_11,thoracic vertebra 11,UBERON:0004635,http://purl.obolibrary.org/obo/UBERON_0004635,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_thoracic_vertebra_12,thoracic vertebra 12,UBERON:0004636,http://purl.obolibrary.org/obo/UBERON_0004636,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_lumbar_vertebra_1,lumbar vertebra 1,UBERON:0004617,http://purl.obolibrary.org/obo/UBERON_0004617,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_lumbar_vertebra_2,lumbar vertebra 2,UBERON:0004618,http://purl.obolibrary.org/obo/UBERON_0004618,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_lumbar_vertebra_3,lumbar vertebra 3,UBERON:0004619,http://purl.obolibrary.org/obo/UBERON_0004619,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_lumbar_vertebra_4,lumbar vertebra 4,UBERON:0004620,http://purl.obolibrary.org/obo/UBERON_0004620,VH_M_Vertebrae
#VHMVertebrae,#VHMaleOrgans,VH_M_lumbar_vertebra_5,lumbar vertebra 5,UBERON:0004621,http://purl.obolibrary.org/obo/UBERON_0004621,VH_M_Vertebrae
#VHMProstate,#VHMaleOrgans,VH_M_male_reproductive_system,male reproductive system,UBERON:0000079,http://purl.obolibrary.org/obo/UBERON_0000079,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_male_genital_duct,male genital duct,UBERON:0010140,http://purl.obolibrary.org/obo/UBERON_0006947,VH_M_Prostate
-,#VHMaleOrgans,VH_M_vas_deferens,-,-,-,VH_M_Prostate
-,#VHMaleOrgans,VH_M_vas_deferens_L,Left deferent duct,FMA:19236,http://purl.obolibrary.org/obo/FMA_19236,-
-,#VHMaleOrgans,VH_M_vas_deferens_R,Right deferent duct,FMA:19235,http://purl.obolibrary.org/obo/FMA_19235,-
#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,Right deferent duct,UBERON:0000998,http://purl.obolibrary.org/obo/UBERON_0000998,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_ejaculatory_duct,ejaculatory duct,UBERON:0000999,http://purl.obolibrary.org/obo/UBERON_0000999,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_prostate_gland,prostate gland,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_prostatic_utricle,prostatic utricle,UBERON:0011199,http://purl.obolibrary.org/obo/UBERON_0011199,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_seminal_colliculus,Verumontanum,FMA:19719,http://purl.obolibrary.org/obo/FMA_19719,VH_M_Prostate
-,#VHMaleOrgans,VH_M_prostate_duct,-,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_prostate_duct_R,prostate duct,UBERON:0002485,http://purl.obolibrary.org/obo/UBERON_0002485,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_prostate_duct_L,prostate duct,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,http://purl.obolibrary.org/obo/UBERON_0035441,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_base_of_prostate,base of prostate,UBERON:0035331,http://purl.obolibrary.org/obo/UBERON_0035331,VH_M_Prostate
-,#VHMaleOrgans,VH_M_peripheral_zone_of_prostate,-,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,UBERON:8410026,http://purl.obolibrary.org/obo/UBERON_8410026,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_peripheral_zone_of_prostate_L,peripheral zone of prostate,UBERON:8410026,http://purl.obolibrary.org/obo/UBERON_8410026,VH_M_Prostate
-,#VHMaleOrgans,VH_M_transition_zone_of_prostate,-,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,http://purl.obolibrary.org/obo/UBERON_8410025,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_transition_zone_of_prostate_R,transition zone of prostate,UBERON:8410025,http://purl.obolibrary.org/obo/UBERON_8410025,VH_M_Prostate
-,#VHMaleOrgans,VH_M_central_zone_of_prostate,-,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_central_zone_of_prostate_R,central zone of prostate,UBERON:8410027,http://purl.obolibrary.org/obo/UBERON_8410027,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_central_zone_of_prostate_L,central zone of prostate,UBERON:8410027,http://purl.obolibrary.org/obo/UBERON_8410027,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_anterior_fibromuscular_stroma,-,-,-,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_anterior_fibromuscular_stroma_L,Anterior fibromuscular stroma of prostate,FMA:74238,http://purl.obolibrary.org/obo/FMA_74238,VH_M_Prostate
#VHMProstate,#VHMaleOrgans,VH_M_anterior_fibromuscular_stroma_R,Anterior fibromuscular stroma of prostate,FMA:74238,http://purl.obolibrary.org/obo/FMA_74238,VH_M_Prostate
-,#VHMaleOrgans,VH_M_digestive_system,digestive system,UBERON:0001007,http://purl.obolibrary.org/obo/UBERON_0001007,VH_M_United
#VHMLiver,#VHMaleOrgans,VH_M_liver,liver,UBERON:0002107,http://purl.obolibrary.org/obo/UBERON_0002107,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_bare_area_of_liver,bare area of liver,UBERON:0001149,http://purl.obolibrary.org/obo/UBERON_0001149,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_liver_capsule,capsule of the liver,UBERON:0016479,http://purl.obolibrary.org/obo/UBERON_0016479,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_diaphragmatic_surface,diaphragmatic surface of liver,FMA:15729,http://purl.obolibrary.org/obo/FMA_15729,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_suprarenal_impression_of_liver,Suprarenal impression of liver,FMA:14489,http://purl.obolibrary.org/obo/FMA_14489,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_renal_impression_of_liver,renal impression of liver,FMA:14488,http://purl.obolibrary.org/obo/FMA_14488,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_gastric_impression_of_liver,gastric impression of liver,FMA:14487,http://purl.obolibrary.org/obo/FMA_14487,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_colic_impression_of_liver,colic impression of liver,FMA:14484,http://purl.obolibrary.org/obo/FMA_14484,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_esophageal_impression_of_liver,esophageal impression of liver,FMA:14486,http://purl.obolibrary.org/obo/FMA_14486,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_duodenal_impression_of_liver,duodenal impression of liver,FMA:14485,http://purl.obolibrary.org/obo/FMA_14485,VH_M_Liver
#VHMLiver,#VHMaleOrgans,VH_M_porta_hepatis,porta hepatis,FMA:15758,http://purl.obolibrary.org/obo/FMA_15758,VH_M_Liver
